Date,State,Price
2023-06-03,Delhi,1064.6666666666667
2023-06-03,Karnataka,1000.0
2023-06-03,Maharashtra,1000.0
2023-06-04,Delhi,1225.0
2023-06-04,Karnataka,1200.0
2023-06-04,Maharashtra,1050.0
2023-06-05,Delhi,897.0
2023-06-05,Karnataka,1270.0
2023-06-06,Delhi,897.0
2023-06-06,Karnataka,1330.0
2023-06-07,Delhi,797.0
2023-06-07,Karnataka,1330.0
2023-06-08,Delhi,903.0
2023-06-08,Karnataka,1270.0
2023-06-09,Delhi,606.0
2023-06-09,Karnataka,1470.0
2023-06-10,Delhi,1002.0
2023-06-10,Karnataka,1400.0
2023-06-11,Delhi,1150.0
2023-06-11,Karnataka,1470.0
2023-06-11,Maharashtra,1750.0
2023-06-12,Delhi,1073.0
2023-06-12,Karnataka,1670.0
2023-06-13,Delhi,1115.3333333333333
2023-06-13,Karnataka,1730.0
2023-06-13,Maharashtra,1625.0
2023-06-14,Delhi,1152.0
2023-06-14,Karnataka,2000.0
2023-06-14,Maharashtra,1500.0
2023-06-15,Delhi,1284.5
2023-06-15,Karnataka,1870.0
2023-06-16,Delhi,1284.5
2023-06-16,Karnataka,2000.0
2023-06-17,Delhi,1880.0
2023-06-17,Karnataka,1870.0
2023-06-18,Delhi,2000.0
2023-06-18,Karnataka,1870.0
2023-06-18,Maharashtra,2000.0
2023-06-19,Delhi,1889.0
2023-06-19,Karnataka,2130.0
2023-06-20,Delhi,2866.5
2023-06-20,Karnataka,2330.0
2023-06-20,Maharashtra,4070.0
2023-06-21,Delhi,2261.0
2023-06-21,Karnataka,2330.0
2023-06-21,Maharashtra,2750.0
2023-06-22,Delhi,2410.0
2023-06-22,Karnataka,2530.0
2023-06-22,Maharashtra,2500.0
2023-06-23,Delhi,2710.0
2023-06-23,Karnataka,2670.0
2023-06-23,Maharashtra,3500.0
2023-06-24,Delhi,4606.5
2023-06-24,Karnataka,3670.0
2023-06-25,Delhi,6000.0
2023-06-25,Karnataka,3730.0
2023-06-25,Maharashtra,4000.0
2023-06-26,Delhi,6000.0
2023-06-26,Karnataka,3330.0
2023-06-27,Delhi,4753.0
2023-06-27,Karnataka,4000.0
2023-06-28,Delhi,5296.5
2023-06-28,Karnataka,3670.0
2023-06-29,Delhi,5835.666666666667
2023-06-29,Karnataka,3330.0
2023-06-30,Delhi,6416.0
2023-06-30,Karnataka,4000.0
2023-07-01,Delhi,7236.666666666667
2023-07-01,Karnataka,4670.0
2023-07-02,Delhi,9000.0
2023-07-02,Karnataka,4670.0
2023-07-03,Delhi,8190.5
2023-07-03,Karnataka,4670.0
2023-07-04,Delhi,8233.5
2023-07-04,Karnataka,5000.0
2023-07-05,Delhi,8605.0
2023-07-05,Karnataka,4670.0
2023-07-06,Delhi,8797.5
2023-07-06,Karnataka,4670.0
2023-07-06,Maharashtra,6500.0
2023-07-07,Delhi,9533.5
2023-07-07,Karnataka,3670.0
2023-07-08,Delhi,8067.0
2023-07-08,Karnataka,4330.0
2023-07-09,Karnataka,4670.0
2023-07-09,Maharashtra,6500.0
2023-07-10,Karnataka,6000.0
2023-07-10,Maharashtra,7500.0
2023-07-11,Karnataka,6670.0
2023-07-12,Karnataka,7330.0
2023-07-13,Karnataka,7330.0
2023-07-14,Karnataka,7330.0
2023-07-14,Maharashtra,6500.0
2023-07-15,Delhi,6000.0
2023-07-15,Karnataka,6000.0
2023-07-15,Maharashtra,7000.0
2023-07-16,Delhi,9600.0
2023-07-16,Karnataka,6670.0
2023-07-17,Delhi,7677.666666666667
2023-07-17,Karnataka,6670.0
2023-07-17,Maharashtra,8500.0
2023-07-18,Delhi,6877.666666666667
2023-07-18,Karnataka,6670.0
2023-07-19,Delhi,5860.0
2023-07-19,Karnataka,6000.0
2023-07-20,Delhi,6606.666666666667
2023-07-20,Karnataka,6000.0
2023-07-21,Delhi,5960.0
2023-07-21,Karnataka,6000.0
2023-07-22,Delhi,6000.0
2023-07-22,Karnataka,6000.0
2023-07-23,Delhi,8000.0
2023-07-23,Karnataka,6000.0
2023-07-23,Maharashtra,9000.0
2023-07-24,Delhi,8000.0
2023-07-24,Karnataka,6670.0
2023-07-24,Maharashtra,9500.0
2023-07-25,Delhi,10000.0
2023-07-25,Karnataka,7330.0
2023-07-25,Maharashtra,9000.0
2023-07-26,Delhi,6000.0
2023-07-26,Karnataka,8000.0
2023-07-26,Maharashtra,9500.0
2023-07-27,Delhi,7000.0
2023-07-27,Karnataka,6670.0
2023-07-27,Maharashtra,8500.0
2023-07-28,Delhi,10300.0
2023-07-28,Karnataka,7330.0
2023-07-28,Maharashtra,8500.0
2023-07-29,Delhi,10300.0
2023-07-29,Karnataka,7330.0
2023-07-29,Maharashtra,9500.0
2023-07-30,Delhi,11200.0
2023-07-30,Karnataka,8670.0
2023-07-30,Maharashtra,9000.0
2023-07-31,Karnataka,9330.0
2023-07-31,Maharashtra,9500.0
2023-08-01,Karnataka,9330.0
2023-08-01,Maharashtra,10000.0
2023-08-02,Karnataka,8000.0
2023-08-03,Karnataka,6670.0
2023-08-03,Maharashtra,9000.0
2023-08-04,Karnataka,6000.0
2023-08-04,Maharashtra,9500.0
2023-08-06,Karnataka,6670.0
2023-08-06,Maharashtra,9500.0
2023-08-07,Karnataka,6670.0
2023-08-08,Karnataka,6670.0
2023-08-09,Delhi,6000.0
2023-08-09,Karnataka,4670.0
2023-08-09,Maharashtra,5000.0
2023-08-10,Delhi,7026.666666666667
2023-08-10,Karnataka,3330.0
2023-08-11,Delhi,6000.0
2023-08-11,Karnataka,3330.0
2023-08-11,Maharashtra,4500.0
2023-08-12,Delhi,7250.0
2023-08-12,Karnataka,3470.0
2023-08-13,Delhi,6600.0
2023-08-13,Karnataka,3330.0
2023-08-14,Delhi,5800.0
2023-08-14,Karnataka,3470.0
2023-08-15,Delhi,5000.0
2023-08-16,Delhi,5747.0
2023-08-17,Delhi,4797.5
2023-08-17,Karnataka,1930.0
2023-08-18,Delhi,3546.5
2023-08-18,Karnataka,2000.0
2023-08-19,Delhi,3553.5
2023-08-19,Karnataka,2200.0
2023-08-20,Delhi,4000.0
2023-08-20,Karnataka,2130.0
2023-08-21,Delhi,3728.6666666666665
2023-08-21,Karnataka,2070.0
2023-08-22,Delhi,3093.0
2023-08-22,Karnataka,1930.0
2023-08-23,Delhi,2821.5
2023-08-23,Karnataka,1600.0
2023-08-23,Maharashtra,1500.0
2023-08-24,Delhi,2665.5
2023-08-24,Karnataka,1600.0
2023-08-25,Delhi,2300.0
2023-08-25,Karnataka,1730.0
2023-08-26,Delhi,2632.5
2023-08-26,Karnataka,1600.0
2023-08-27,Delhi,2500.0
2023-08-27,Karnataka,1730.0
2023-08-27,Maharashtra,2000.0
2023-08-28,Delhi,2397.5
2023-08-28,Karnataka,1730.0
2023-08-29,Delhi,2397.5
2023-08-29,Karnataka,1600.0
2023-08-30,Delhi,2294.0
2023-08-30,Karnataka,1270.0
2023-08-31,Delhi,2016.5
2023-08-31,Karnataka,1070.0
2023-09-01,Delhi,1961.5
2023-09-01,Karnataka,930.0
2023-09-02,Delhi,2123.0
2023-09-02,Karnataka,1000.0
2023-09-03,Karnataka,1000.0
2023-09-04,Delhi,2010.0
2023-09-04,Karnataka,1070.0
2023-09-05,Delhi,2024.5
2023-09-05,Karnataka,1130.0
2023-09-06,Delhi,1992.0
2023-09-06,Karnataka,730.0
2023-09-07,Delhi,1708.0
2023-09-08,Delhi,1684.0
2023-09-08,Karnataka,670.0
2023-09-09,Delhi,1684.0
2023-09-09,Karnataka,870.0
2023-09-10,Delhi,1700.0
2023-09-10,Karnataka,1070.0
2023-09-11,Delhi,1607.0
2023-09-11,Karnataka,870.0
2023-09-12,Delhi,1000.0
2023-09-12,Karnataka,670.0
2023-09-13,Delhi,1300.0
2023-09-13,Karnataka,600.0
2023-09-14,Delhi,1359.5
2023-09-14,Karnataka,670.0
2023-09-15,Delhi,1143.5
2023-09-15,Karnataka,530.0
2023-09-16,Delhi,1276.5
2023-09-16,Karnataka,600.0
2023-09-17,Delhi,1400.0
2023-09-17,Karnataka,600.0
2023-09-17,Maharashtra,500.0
2023-09-18,Delhi,1401.0
2023-09-18,Karnataka,670.0
2023-09-19,Delhi,1267.6666666666667
2023-09-19,Karnataka,730.0
2023-09-20,Delhi,1173.5
2023-09-20,Karnataka,670.0
2023-09-21,Delhi,1065.5
2023-09-21,Karnataka,670.0
2023-09-22,Delhi,1277.0
2023-09-22,Karnataka,530.0
2023-09-23,Delhi,1277.0
2023-09-23,Karnataka,470.0
2023-09-24,Delhi,1400.0
2023-09-24,Karnataka,670.0
2023-09-24,Maharashtra,500.0
2023-09-25,Delhi,1038.5
2023-09-25,Karnataka,730.0
2023-09-26,Delhi,1269.0
2023-09-26,Karnataka,800.0
2023-09-27,Delhi,1114.5
2023-09-27,Karnataka,730.0
2023-09-28,Delhi,1329.0
2023-09-28,Karnataka,730.0
2023-09-28,Maharashtra,375.0
2023-09-29,Delhi,1304.3333333333333
2023-09-29,Karnataka,600.0
2023-09-29,Maharashtra,350.0
2023-09-30,Delhi,1556.5
2023-09-30,Karnataka,600.0
2023-10-01,Karnataka,600.0
2023-10-02,Karnataka,670.0
2023-10-02,Maharashtra,450.0
2023-10-03,Delhi,1534.5
2023-10-03,Karnataka,670.0
2023-10-03,Maharashtra,450.0
2023-10-04,Delhi,1360.0
2023-10-04,Karnataka,670.0
2023-10-05,Delhi,1521.3333333333333
2023-10-05,Karnataka,670.0
2023-10-05,Maharashtra,250.0
2023-10-06,Delhi,1224.0
2023-10-06,Karnataka,670.0
2023-10-06,Maharashtra,350.0
2023-10-07,Delhi,1216.0
2023-10-07,Karnataka,670.0
2023-10-08,Delhi,1025.0
2023-10-08,Karnataka,600.0
2023-10-09,Delhi,1455.0
2023-10-09,Karnataka,730.0
2023-10-10,Delhi,1409.0
2023-10-10,Karnataka,730.0
2023-10-10,Maharashtra,250.0
2023-10-11,Delhi,1009.0
2023-10-11,Karnataka,730.0
2023-10-12,Delhi,1325.5
2023-10-12,Karnataka,670.0
2023-10-12,Maharashtra,300.0
2023-10-13,Delhi,1213.5
2023-10-13,Karnataka,670.0
2023-10-13,Maharashtra,400.0
2023-10-14,Delhi,1213.5
2023-10-14,Karnataka,730.0
2023-10-14,Maharashtra,450.0
2023-10-15,Delhi,900.0
2023-10-15,Karnataka,730.0
2023-10-15,Maharashtra,500.0
2023-10-16,Delhi,1634.5
2023-10-16,Karnataka,730.0
2023-10-16,Maharashtra,375.0
2023-10-17,Delhi,1415.5
2023-10-17,Karnataka,670.0
2023-10-17,Maharashtra,400.0
2023-10-18,Delhi,1364.0
2023-10-18,Karnataka,730.0
2023-10-18,Maharashtra,350.0
2023-10-19,Delhi,1344.0
2023-10-19,Karnataka,670.0
2023-10-20,Delhi,1974.0
2023-10-20,Karnataka,600.0
2023-10-20,Maharashtra,500.0
2023-10-21,Delhi,1595.6666666666667
2023-10-21,Karnataka,600.0
2023-10-21,Maharashtra,550.0
2023-10-22,Delhi,1550.0
2023-10-22,Karnataka,670.0
2023-10-24,Delhi,1599.5
2023-10-24,Karnataka,1000.0
2023-10-25,Delhi,1791.0
2023-10-25,Karnataka,930.0
2023-10-26,Delhi,1963.6666666666667
2023-10-26,Karnataka,800.0
2023-10-27,Delhi,2138.6666666666665
2023-10-27,Karnataka,1200.0
2023-10-27,Maharashtra,700.0
2023-10-28,Delhi,1608.0
2023-10-28,Karnataka,1330.0
2023-10-29,Delhi,1000.0
2023-10-29,Karnataka,1330.0
2023-10-30,Delhi,2104.0
2023-10-30,Karnataka,930.0
2023-10-30,Maharashtra,1125.0
2023-10-31,Delhi,2052.0
2023-10-31,Karnataka,1000.0
2023-10-31,Maharashtra,1000.0
2023-11-01,Delhi,2092.0
2023-11-01,Karnataka,1130.0
2023-11-01,Maharashtra,850.0
2023-11-02,Delhi,1800.0
2023-11-02,Karnataka,1070.0
2023-11-02,Maharashtra,1000.0
2023-11-03,Delhi,2050.6666666666665
2023-11-03,Karnataka,1070.0
2023-11-04,Delhi,2481.5
2023-11-04,Karnataka,1200.0
2023-11-06,Delhi,2403.3333333333335
2023-11-06,Karnataka,1330.0
2023-11-07,Delhi,2381.0
2023-11-07,Karnataka,1330.0
2023-11-08,Delhi,2807.0
2023-11-08,Karnataka,1400.0
2023-11-09,Delhi,2907.0
2023-11-09,Karnataka,1330.0
2023-11-09,Maharashtra,1850.0
2023-11-10,Delhi,2950.0
2023-11-10,Karnataka,1470.0
2023-11-11,Delhi,2937.0
2023-11-11,Karnataka,1270.0
2023-11-12,Karnataka,1200.0
2023-11-13,Delhi,2951.0
2023-11-13,Karnataka,1330.0
2023-11-14,Delhi,3017.6666666666665
2023-11-14,Karnataka,1400.0
2023-11-15,Delhi,3240.0
2023-11-15,Karnataka,1330.0
2023-11-16,Delhi,3420.0
2023-11-16,Karnataka,1330.0
2023-11-17,Delhi,2980.0
2023-11-17,Karnataka,1400.0
2023-11-18,Delhi,3170.5
2023-11-18,Karnataka,1400.0
2023-11-19,Delhi,3000.0
2023-11-19,Karnataka,1530.0
2023-11-20,Delhi,3359.0
2023-11-20,Karnataka,1530.0
2023-11-20,Maharashtra,2250.0
2023-11-21,Delhi,3359.0
2023-11-21,Karnataka,1670.0
2023-11-22,Delhi,3179.5
2023-11-22,Karnataka,1670.0
2023-11-22,Maharashtra,2125.0
2023-11-23,Delhi,2777.3333333333335
2023-11-23,Karnataka,1600.0
2023-11-24,Delhi,3356.6666666666665
2023-11-24,Karnataka,1670.0
2023-11-24,Maharashtra,2000.0
2023-11-25,Delhi,3186.5
2023-11-25,Karnataka,1530.0
2023-11-25,Maharashtra,2000.0
2023-11-26,Delhi,3400.0
2023-11-26,Karnataka,1600.0
2023-11-27,Delhi,2000.0
2023-11-27,Karnataka,1470.0
2023-11-27,Maharashtra,2500.0
2023-11-28,Delhi,3064.5
2023-11-28,Karnataka,1330.0
2023-11-29,Delhi,3744.0
2023-11-29,Karnataka,1330.0
2023-11-30,Delhi,3120.3333333333335
2023-11-30,Karnataka,1330.0
2023-12-01,Delhi,3287.0
2023-12-01,Karnataka,1400.0
2023-12-02,Delhi,3608.5
2023-12-02,Karnataka,1330.0
2023-12-03,Delhi,3200.0
2023-12-03,Karnataka,1400.0
2023-12-04,Delhi,2690.3333333333335
2023-12-04,Karnataka,1330.0
2023-12-05,Delhi,2993.5
2023-12-05,Karnataka,1400.0
2023-12-06,Delhi,2873.0
2023-12-06,Karnataka,1330.0
2023-12-07,Delhi,2737.0
2023-12-07,Karnataka,1400.0
2023-12-08,Delhi,2603.6666666666665
2023-12-08,Karnataka,1200.0
2023-12-08,Maharashtra,1500.0
2023-12-09,Delhi,2405.5
2023-12-09,Karnataka,1000.0
2023-12-09,Maharashtra,1500.0
2023-12-10,Delhi,2400.0
2023-12-10,Karnataka,1270.0
2023-12-10,Maharashtra,1375.0
2023-12-11,Delhi,2366.6666666666665
2023-12-11,Karnataka,1200.0
2023-12-12,Delhi,1750.0
2023-12-12,Karnataka,1130.0
2023-12-12,Maharashtra,1500.0
2023-12-13,Delhi,1627.5
2023-12-13,Karnataka,1000.0
2023-12-14,Delhi,2032.0
2023-12-14,Karnataka,1000.0
2023-12-15,Delhi,1960.3333333333333
2023-12-15,Karnataka,1000.0
2023-12-16,Delhi,1669.3333333333333
2023-12-16,Karnataka,1000.0
2023-12-17,Delhi,1450.0
2023-12-17,Karnataka,870.0
2023-12-18,Delhi,1574.3333333333333
2023-12-18,Karnataka,1000.0
2023-12-19,Delhi,1624.3333333333333
2023-12-19,Karnataka,1070.0
2023-12-20,Delhi,1561.5
2023-12-20,Karnataka,1200.0
2023-12-20,Maharashtra,1000.0
2023-12-21,Delhi,1507.6666666666667
2023-12-21,Karnataka,1200.0
2023-12-21,Maharashtra,1000.0
2023-12-22,Delhi,1765.5
2023-12-22,Karnataka,1270.0
2023-12-22,Maharashtra,1000.0
2023-12-23,Delhi,1756.5
2023-12-23,Karnataka,1200.0
2023-12-24,Delhi,1600.0
2023-12-24,Karnataka,1200.0
2023-12-25,Karnataka,1200.0
2023-12-25,Maharashtra,1250.0
2023-12-26,Delhi,1464.0
2023-12-26,Karnataka,1200.0
2023-12-26,Maharashtra,1250.0
2023-12-27,Delhi,1792.0
2023-12-27,Karnataka,1000.0
2023-12-27,Maharashtra,1250.0
2023-12-28,Delhi,1751.3333333333333
2023-12-28,Karnataka,1070.0
2023-12-28,Maharashtra,1250.0
2023-12-29,Delhi,1677.0
2023-12-29,Karnataka,1130.0
2023-12-29,Maharashtra,1375.0
2023-12-30,Delhi,1548.0
2023-12-30,Karnataka,1200.0
2023-12-30,Maharashtra,1375.0
2023-12-31,Delhi,1250.0
2023-12-31,Maharashtra,1375.0
2024-01-01,Delhi,1389.0
2024-01-02,Delhi,1532.3333333333333
2024-01-02,Karnataka,1400.0
2024-01-02,Maharashtra,1250.0
2024-01-03,Delhi,1614.0
2024-01-03,Karnataka,1200.0
2024-01-04,Delhi,1612.0
2024-01-04,Karnataka,1270.0
2024-01-05,Delhi,1474.6666666666667
2024-01-05,Karnataka,1130.0
2024-01-06,Delhi,1395.0
2024-01-06,Karnataka,1130.0
2024-01-07,Delhi,1400.0
2024-01-07,Karnataka,1070.0
2024-01-08,Delhi,1516.0
2024-01-08,Karnataka,1130.0
2024-01-09,Delhi,1437.6666666666667
2024-01-09,Karnataka,1070.0
2024-01-10,Delhi,1155.5
2024-01-10,Karnataka,1070.0
2024-01-10,Maharashtra,1125.0
2024-01-11,Delhi,1411.0
2024-01-11,Karnataka,1070.0
2024-01-12,Delhi,1484.5
2024-01-12,Karnataka,1000.0
2024-01-13,Delhi,1313.75
2024-01-13,Karnataka,1000.0
2024-01-13,Maharashtra,1125.0
2024-01-14,Delhi,1125.0
2024-01-14,Karnataka,1000.0
2024-01-14,Maharashtra,1125.0
2024-01-15,Delhi,1452.5
2024-01-15,Karnataka,1130.0
2024-01-15,Maharashtra,1250.0
2024-01-16,Delhi,1487.0
2024-01-16,Karnataka,1000.0
2024-01-16,Maharashtra,1250.0
2024-01-17,Delhi,1443.5
2024-01-17,Karnataka,1200.0
2024-01-17,Maharashtra,1375.0
2024-01-18,Delhi,1449.0
2024-01-19,Delhi,1660.0
2024-01-19,Karnataka,1130.0
2024-01-19,Maharashtra,1250.0
2024-01-20,Delhi,1426.6666666666667
2024-01-20,Karnataka,1270.0
2024-01-20,Maharashtra,1500.0
2024-01-21,Delhi,1600.0
2024-01-21,Karnataka,1130.0
2024-01-21,Maharashtra,1375.0
2024-01-22,Delhi,1705.5
2024-01-22,Karnataka,1200.0
2024-01-22,Maharashtra,1375.0
2024-01-23,Delhi,1711.0
2024-01-23,Karnataka,1330.0
2024-01-24,Delhi,1505.5
2024-01-24,Karnataka,1130.0
2024-01-25,Delhi,2151.0
2024-01-25,Karnataka,1200.0
2024-01-26,Karnataka,1270.0
2024-01-27,Delhi,2087.0
2024-01-27,Karnataka,1200.0
2024-01-27,Maharashtra,1875.0
2024-01-28,Delhi,1800.0
2024-01-28,Karnataka,1200.0
2024-01-28,Maharashtra,1875.0
2024-01-29,Delhi,2382.5
2024-01-29,Karnataka,1200.0
2024-01-30,Delhi,2228.3333333333335
2024-01-30,Karnataka,1270.0
2024-01-31,Delhi,2242.5
2024-01-31,Karnataka,1330.0
2024-02-01,Delhi,2561.6666666666665
2024-02-01,Karnataka,1270.0
2024-02-02,Delhi,2600.6666666666665
2024-02-02,Karnataka,1200.0
2024-02-02,Maharashtra,2000.0
2024-02-03,Delhi,2467.3333333333335
2024-02-03,Karnataka,1530.0
2024-02-04,Delhi,2300.0
2024-02-04,Karnataka,1530.0
2024-02-05,Delhi,2274.5
2024-02-05,Karnataka,1200.0
2024-02-06,Delhi,2207.5
2024-02-06,Karnataka,1270.0
2024-02-07,Delhi,2185.5
2024-02-07,Karnataka,1330.0
2024-02-08,Delhi,2061.0
2024-02-08,Karnataka,1070.0
2024-02-09,Delhi,2061.0
2024-02-09,Karnataka,1070.0
2024-02-09,Maharashtra,1250.0
2024-02-10,Delhi,2274.0
2024-02-10,Karnataka,1070.0
2024-02-11,Delhi,1600.0
2024-02-11,Karnataka,1070.0
2024-02-11,Maharashtra,1375.0
2024-02-12,Delhi,2183.0
2024-02-12,Karnataka,930.0
2024-02-13,Delhi,2338.5
2024-02-13,Karnataka,930.0
2024-02-13,Maharashtra,1375.0
2024-02-14,Delhi,2307.0
2024-02-14,Karnataka,730.0
2024-02-14,Maharashtra,1375.0
2024-02-15,Delhi,1907.0
2024-02-15,Karnataka,730.0
2024-02-15,Maharashtra,1000.0
2024-02-16,Delhi,2174.0
2024-02-16,Karnataka,800.0
2024-02-17,Delhi,2363.0
2024-02-17,Karnataka,730.0
2024-02-18,Delhi,2400.0
2024-02-18,Karnataka,800.0
2024-02-19,Delhi,2312.0
2024-02-19,Karnataka,800.0
2024-02-20,Delhi,2234.0
2024-02-20,Karnataka,730.0
2024-02-21,Delhi,2372.5
2024-02-21,Karnataka,800.0
2024-02-21,Maharashtra,1000.0
2024-02-22,Delhi,2193.3333333333335
2024-02-22,Karnataka,670.0
2024-02-23,Delhi,2276.0
2024-02-23,Karnataka,670.0
2024-02-23,Maharashtra,1000.0
2024-02-24,Delhi,2061.0
2024-02-24,Karnataka,670.0
2024-02-25,Delhi,1600.0
2024-02-25,Karnataka,800.0
2024-02-26,Delhi,1989.0
2024-02-26,Karnataka,870.0
2024-02-27,Delhi,2280.0
2024-02-27,Karnataka,870.0
2024-02-27,Maharashtra,1000.0
2024-02-28,Delhi,2332.0
2024-02-28,Karnataka,800.0
2024-02-29,Delhi,2166.0
2024-02-29,Karnataka,670.0
2024-03-01,Delhi,2246.0
2024-03-01,Karnataka,670.0
2024-03-01,Maharashtra,1000.0
2024-03-02,Delhi,2123.0
2024-03-02,Karnataka,800.0
2024-03-02,Maharashtra,1000.0
2024-03-03,Karnataka,730.0
2024-03-04,Delhi,2301.0
2024-03-04,Karnataka,870.0
2024-03-05,Delhi,2301.0
2024-03-05,Karnataka,1070.0
2024-03-06,Delhi,2368.0
2024-03-06,Karnataka,800.0
2024-03-07,Delhi,2184.0
2024-03-07,Karnataka,800.0
2024-03-08,Delhi,2138.5
2024-03-08,Karnataka,870.0
2024-03-08,Maharashtra,1125.0
2024-03-09,Delhi,2237.0
2024-03-09,Karnataka,1270.0
2024-03-10,Delhi,2200.0
2024-03-10,Karnataka,1460.0
2024-03-10,Maharashtra,1250.0
2024-03-11,Delhi,1982.3333333333333
2024-03-11,Karnataka,1000.0
2024-03-12,Delhi,1900.0
2024-03-12,Karnataka,800.0
2024-03-13,Delhi,2205.0
2024-03-13,Karnataka,870.0
2024-03-14,Delhi,2115.3333333333335
2024-03-14,Karnataka,930.0
2024-03-15,Delhi,2100.0
2024-03-15,Karnataka,870.0
2024-03-16,Delhi,2003.5
2024-03-16,Karnataka,800.0
2024-03-17,Delhi,1800.0
2024-03-17,Karnataka,1070.0
2024-03-18,Delhi,1949.0
2024-03-18,Karnataka,1200.0
2024-03-19,Delhi,1707.0
2024-03-19,Karnataka,1070.0
2024-03-19,Maharashtra,750.0
2024-03-20,Delhi,1607.0
2024-03-20,Karnataka,800.0
2024-03-21,Delhi,1646.0
2024-03-21,Karnataka,800.0
2024-03-21,Maharashtra,750.0
2024-03-22,Delhi,1772.0
2024-03-22,Karnataka,730.0
2024-03-22,Maharashtra,750.0
2024-03-23,Delhi,2181.0
2024-03-23,Karnataka,800.0
2024-03-23,Maharashtra,750.0
2024-03-24,Karnataka,800.0
2024-03-24,Maharashtra,800.0
2024-03-25,Delhi,1790.5
2024-03-25,Karnataka,800.0
2024-03-25,Maharashtra,800.0
2024-03-26,Delhi,1953.5
2024-03-26,Karnataka,800.0
2024-03-26,Maharashtra,850.0
2024-03-27,Delhi,1753.5
2024-03-27,Karnataka,930.0
2024-03-27,Maharashtra,850.0
2024-03-28,Delhi,2044.0
2024-03-28,Karnataka,930.0
2024-03-28,Maharashtra,750.0
2024-03-29,Delhi,1794.0
2024-03-29,Karnataka,1000.0
2024-03-29,Maharashtra,750.0
2024-03-30,Delhi,1200.0
2024-03-30,Karnataka,1000.0
2024-03-30,Maharashtra,750.0
2024-03-31,Delhi,1200.0
2024-03-31,Karnataka,1200.0
2024-03-31,Maharashtra,750.0
2024-04-01,Karnataka,1130.0
2024-04-01,Maharashtra,450.0
2024-04-02,Delhi,1523.5
2024-04-02,Karnataka,1270.0
2024-04-02,Maharashtra,150.0
2024-04-03,Delhi,1620.5
2024-04-03,Karnataka,1330.0
2024-04-03,Maharashtra,750.0
2024-04-04,Delhi,1420.5
2024-04-04,Karnataka,1270.0
2024-04-04,Maharashtra,750.0
2024-04-05,Delhi,1700.0
2024-04-05,Karnataka,1200.0
2024-04-05,Maharashtra,850.0
2024-04-06,Delhi,1421.6666666666667
2024-04-06,Karnataka,1000.0
2024-04-07,Delhi,1350.0
2024-04-07,Maharashtra,800.0
2024-04-08,Delhi,1556.5
2024-04-08,Karnataka,1200.0
2024-04-08,Maharashtra,600.0
2024-04-09,Delhi,1579.3333333333333
2024-04-10,Delhi,1692.0
2024-04-11,Delhi,1846.0
2024-04-12,Delhi,1716.5
2024-04-13,Delhi,1716.5
2024-04-14,Delhi,2050.0
2024-04-14,Karnataka,670.0
2024-04-15,Delhi,2011.0
2024-04-15,Karnataka,670.0
2024-04-15,Maharashtra,750.0
2024-04-16,Delhi,1774.0
2024-04-16,Karnataka,670.0
2024-04-17,Delhi,1774.0
2024-04-17,Karnataka,670.0
2024-04-18,Delhi,1724.6666666666667
2024-04-18,Karnataka,800.0
2024-04-19,Delhi,1658.0
2024-04-19,Karnataka,860.0
2024-04-19,Maharashtra,750.0
2024-04-20,Delhi,1804.0
2024-04-20,Karnataka,860.0
2024-04-21,Delhi,1800.0
2024-04-21,Karnataka,1060.0
2024-04-22,Delhi,1806.0
2024-04-22,Karnataka,1200.0
2024-04-23,Delhi,2039.5
2024-04-23,Karnataka,1060.0
2024-04-23,Maharashtra,950.0
2024-04-24,Delhi,1903.0
2024-04-24,Karnataka,1060.0
2024-04-24,Maharashtra,850.0
2024-04-25,Delhi,1875.6666666666667
2024-04-25,Karnataka,1200.0
2024-04-25,Maharashtra,750.0
2024-04-26,Delhi,1924.5
2024-04-26,Karnataka,1270.0
2024-04-26,Maharashtra,700.0
2024-04-27,Delhi,1601.3333333333333
2024-04-27,Karnataka,1200.0
2024-04-28,Delhi,1100.0
2024-04-28,Karnataka,1130.0
2024-04-28,Maharashtra,650.0
2024-04-29,Delhi,1490.0
2024-04-29,Karnataka,1130.0
2024-04-29,Maharashtra,750.0
2024-04-30,Delhi,1558.0
2024-04-30,Karnataka,1070.0
2024-04-30,Maharashtra,700.0
2024-05-01,Delhi,1537.0
2024-05-01,Karnataka,1200.0
2024-05-01,Maharashtra,750.0
2024-05-02,Delhi,1466.6666666666667
2024-05-02,Karnataka,1000.0
2024-05-02,Maharashtra,650.0
2024-05-03,Delhi,1564.3333333333333
2024-05-03,Karnataka,1070.0
2024-05-03,Maharashtra,750.0
2024-05-04,Delhi,1664.3333333333333
2024-05-04,Karnataka,1130.0
2024-05-04,Maharashtra,800.0
2024-05-05,Delhi,1450.0
2024-05-05,Karnataka,800.0
2024-05-05,Maharashtra,900.0
2024-05-06,Delhi,1524.3333333333333
2024-05-06,Karnataka,870.0
2024-05-06,Maharashtra,850.0
2024-05-07,Delhi,1564.6666666666667
2024-05-07,Karnataka,870.0
2024-05-07,Maharashtra,800.0
2024-05-08,Delhi,2080.0
2024-05-08,Karnataka,730.0
2024-05-08,Maharashtra,700.0
2024-05-09,Delhi,1595.0
2024-05-09,Karnataka,930.0
2024-05-10,Delhi,1499.0
2024-05-10,Karnataka,800.0
2024-05-10,Maharashtra,800.0
